25.45924273321353, 6.583075067132384
26.096763512285733, 6.699333723677036
24.659946697894156, 6.7101092289365845
23.880670920067026, 6.892244947404553
26.730713319469395, 7.02501564739849
23.00941115306184, 7.193803125441658
23.559328878031046, 7.079021886167702
27.392755208610552, 7.497941747626278
22.357543776661856, 7.512063639483937
21.919935795190696, 7.918825334652425
28.034650695263657, 8.206667522346219
21.407727459333586, 8.391674574491713
28.26779260635182, 8.743296856387165
21.178057299763765, 8.940022512063639
28.417579966924784, 9.281977133690273
21.092516505481633, 9.575135274283753
28.500699314818306, 9.840251991945948
21.02741395372984, 10.162675258073914
28.570236170177616, 10.39838918980432
21.256418798414394, 10.650839238964377
28.583745243833256, 10.955958538523802
28.537383261433803, 11.5523355004139
21.70653281181456, 11.6463921963074
28.215076278281664, 12.06708689360267
21.973390769621254, 12.105177918852732
27.895972056774816, 12.595947323790107
